@RELATION wiki_binned
@ATTRIBUTE num_categories   Numeric
@ATTRIBUTE num_words    Numeric
@ATTRIBUTE num_images   Numeric
@ATTRIBUTE num_links_in Numeric
@ATTRIBUTE num_links_out    Numeric
@ATTRIBUTE num_references   Numeric
@ATTRIBUTE num_revisions    Numeric
@ATTRIBUTE article_age_in_days  Numeric
@ATTRIBUTE avg_revs_per_day Numeric
@ATTRIBUTE num_positive_words   Numeric
@ATTRIBUTE num_negative_words   Numeric
@ATTRIBUTE num_controversial_words  Numeric
@ATTRIBUTE com_percentage   Numeric
@ATTRIBUTE org_percentage Numeric
@ATTRIBUTE gov_percentage   Numeric
@ATTRIBUTE net_percentage Numeric
@ATTRIBUTE edu_percentage   Numeric
@ATTRIBUTE other_percentage     Numeric
@ATTRIBUTE isControversial  {yes,no}

@DATA
89,20875,53,287,224,90,1471,5855,0.25123825789923143,0.0018682634730538923,0.0005748502994011976,0.0001437125748502994,0.2111111111111111, 0.07777777777777778, 0.011111111111111112, 0.011111111111111112, 0, 0.6888888888888889,yes
26,73035,15,2286,642,82,4867,6033,0.8067296535720205,0.0029027178749914426,0.0010542890395016087,0.0,0.24390243902439024, 0.4024390243902439, 0.10975609756097561, 0.036585365853658534, 0.0975609756097561, 0.10975609756097561,yes
61,44484,19,3043,631,703,10776,4294,2.5095482068001864,0.0021355993166082186,0.0003821598777088391,0.0,0.9103840682788051, 0.02418207681365576, 0.001422475106685633, 0, 0, 0.06401137980085349,yes
14,24098,6,95,246,136,2949,5747,0.5131372890203585,0.0017428832268238028,0.0028633081583533905,0.0,0.13970588235294118, 0.38235294117647056, 0.4411764705882353, 0, 0.022058823529411766, 0.014705882352941176,yes
27,62973,23,990,477,313,7668,3223,2.3791498603785293,0.0028901275149667317,0.0011274673272672416,0.00017467803661886842,0.8178913738019169, 0.10862619808306709, 0.025559105431309903, 0, 0.02875399361022364, 0.019169329073482427,yes
17,19723,10,806,574,157,4606,3285,1.402130898021309,0.002281600162247123,0.0006591289357602798,0.0,0.9044585987261147, 0.07006369426751592, 0, 0, 0, 0.025477707006369428,yes
17,30480,7,65,149,104,2820,4866,0.5795314426633785,0.002690288713910761,0.001410761154855643,0.00022965879265091863,0.8653846153846154, 0.028846153846153848, 0.009615384615384616, 0.019230769230769232, 0.019230769230769232, 0.057692307692307696,yes
59,92745,38,1510,1095,246,8680,5498,1.578755911240451,0.0027818211224324763,0.0012076122702032455,0.0001401692813628767,0.7357723577235772, 0.13414634146341464, 0.06504065040650407, 0, 0.012195121951219513, 0.052845528455284556,yes
56,24982,20,1333,1042,86,2846,6053,0.4701800759953742,0.0020014410375470337,0.0010807781602753983,4.002882075094068e-05,0.686046511627907, 0.19767441860465115, 0.011627906976744186, 0, 0.023255813953488372, 0.08139534883720931,yes
18,94645,26,916,323,229,5991,5657,1.0590418949973484,0.0033704897247609487,0.0009826192614506841,9.509218659200169e-05,0.13100436681222707, 0.5065502183406113, 0.2794759825327511, 0, 0.048034934497816595, 0.034934497816593885,yes
13,59727,8,4602,1090,96,1959,5389,0.36351827797365005,0.0016910275084969946,0.0004185711654695531,1.6742846618782126e-05,0.9583333333333334, 0, 0, 0.010416666666666666, 0, 0.03125,yes
15,12027,7,181,318,20,575,5588,0.1028990694345025,0.0018292175937474017,0.0007483162883512097,0.0,0.45, 0.25, 0.15, 0, 0.05, 0.1,yes
40,26320,7,518,751,72,1539,5530,0.2783001808318264,0.0020896656534954406,0.00041793313069908816,0.0,0.4861111111111111, 0.2638888888888889, 0.05555555555555555, 0.027777777777777776, 0.041666666666666664, 0.125,yes
27,69178,30,648,608,152,3611,5701,0.6333976495351693,0.002240596721501055,0.0007227731359680823,0.0,0.6447368421052632, 0.19078947368421054, 0, 0.046052631578947366, 0, 0.11842105263157894,yes
8,2702,4,13,25,1,194,4896,0.039624183006535946,0.0048112509252405625,0.0,0.0,0, 1, 0, 0, 0, 0,yes
41,37454,9,805,716,135,8483,5168,1.6414473684210527,0.0015485662412559407,0.0010412773001548567,2.6699417952688632e-05,0.9555555555555556, 0.022222222222222223, 0.007407407407407408, 0, 0, 0.014814814814814815,yes
48,50478,37,3612,608,199,10621,6002,1.7695768077307563,0.002615000594318317,0.0011292048020920004,0.0,0.41708542713567837, 0.22110552763819097, 0.04522613065326633, 0.005025125628140704, 0.09547738693467336, 0.21608040201005024,yes
28,10926,113,205,368,184,4148,5965,0.6953897736797988,0.0017389712612117885,0.0008237232289950577,0.0,0.2826086956521739, 0.14673913043478262, 0.16304347826086957, 0.021739130434782608, 0.005434782608695652, 0.3804347826086957,yes
8,3119,2,40,24,9,149,4813,0.030957822563889466,0.0012824623276691247,0.0003206155819172812,0.0,0.4444444444444444, 0.1111111111111111, 0, 0, 0, 0.4444444444444444,yes
35,89548,80,43854,1678,396,12871,5991,2.1483892505424804,0.0019207575825255729,0.00046902220038415153,5.5835976236208513e-05,0.4090909090909091, 0.2727272727272727, 0.08838383838383838, 0.007575757575757576, 0.1388888888888889, 0.08333333333333333,yes
19,73193,21,994,497,22,3848,5869,0.6556483216902368,0.001994726271637998,0.0012569508013061358,1.3662508709849302e-05,0.09090909090909091, 0.4090909090909091, 0, 0, 0.45454545454545453, 0.045454545454545456,yes
57,87656,39,11242,1191,139,23096,6007,3.844847677709339,0.0027037510267408963,0.0006502692342794561,1.1408232180341334e-05,0.7841726618705036, 0.06474820143884892, 0.014388489208633094, 0.007194244604316547, 0.014388489208633094, 0.11510791366906475,yes
7,13428,1,18,80,9,301,4800,0.06270833333333334,0.0021596663687816504,0.0009681263032469467,0.0,0, 0.6666666666666666, 0, 0.2222222222222222, 0.1111111111111111, 0,yes
36,60223,40,1523,531,48,2766,5612,0.49287241625089095,0.0021088288527638943,0.0009464822410042674,0.0,0.5, 0.1875, 0, 0, 0.020833333333333332, 0.2916666666666667,yes
41,58748,23,78302,576,293,7100,6002,1.1829390203265577,0.0016511200381289575,0.00066385238646422,6.808742425274052e-05,0.7815699658703071, 0.13651877133105803, 0.006825938566552901, 0.013651877133105802, 0.027303754266211604, 0.034129692832764506,yes
37,41096,17,483,491,441,6915,4673,1.4797774448962122,0.0023359937706832782,0.0010706638115631692,7.299980533385244e-05,0.4852607709750567, 0.07709750566893424, 0, 0.0045351473922902496, 0, 0.4331065759637188,yes
12,26454,3,45,135,58,1022,5701,0.17926679529907033,0.0015876616012701294,0.0012096469343010508,7.560293339381567e-05,0.29310344827586204, 0.25862068965517243, 0, 0.10344827586206896, 0.15517241379310345, 0.1896551724137931,yes
44,56662,29,6190,996,267,13207,6000,2.2011666666666665,0.0041297518619180405,0.0007765345381384349,1.7648512230418974e-05,0.7865168539325843, 0.06367041198501873, 0.00749063670411985, 0.003745318352059925, 0.00749063670411985, 0.13108614232209737,yes
12,23589,5,132,274,188,6325,5045,1.2537165510406343,0.004493619907584043,0.0005934969689261944,8.478528127517063e-05,0.9893617021276596, 0.010638297872340425, 0, 0, 0, 0,yes
95,104026,66,6333,1747,174,11649,6014,1.9369803791153974,0.0025858919885413264,0.0010862668948147579,7.690385096033684e-05,0.39080459770114945, 0.41954022988505746, 0.05172413793103448, 0, 0.06896551724137931, 0.06896551724137931,yes
6,6867,1,42,264,32,476,5106,0.09322365844104974,0.0069899519440803845,0.00218435998252512,0.0,0.3125, 0.34375, 0.21875, 0.03125, 0.03125, 0.0625,yes
13,9410,7,157,417,72,1466,5420,0.27047970479704797,0.0023379383634431457,0.0017003188097768332,0.0,0.08333333333333333, 0.3194444444444444, 0.4583333333333333, 0, 0.041666666666666664, 0.09722222222222222,yes
92,89362,62,5413,1512,207,16555,5984,2.766544117647059,0.0018911841722432355,0.000738568966674873,2.2380877778026455e-05,0.4396135265700483, 0.3285024154589372, 0.10144927536231885, 0, 0.0821256038647343, 0.04830917874396135,yes
44,44408,7,250,293,166,1308,5740,0.22787456445993032,0.0017339218158890291,0.0019591064673031887,6.755539542424788e-05,0.41566265060240964, 0.3132530120481928, 0.14457831325301204, 0.030120481927710843, 0.030120481927710843, 0.06626506024096386,yes
29,29360,32,458,208,169,5692,5703,0.9980711906014378,0.002111716621253406,0.0004427792915531335,0.0,0.40828402366863903, 0.09467455621301775, 0.005917159763313609, 0.011834319526627219, 0.029585798816568046, 0.44970414201183434,yes
13,19385,8,530,641,27,1144,4818,0.2374429223744292,0.0026309001805519734,0.0015991746195511995,0.0,0.5185185185185185, 0.4444444444444444, 0, 0, 0.037037037037037035, 0,yes
29,78241,30,918,743,106,2780,5182,0.5364724044770359,0.0019810585243031148,0.0009841387507828377,5.1124090949757796e-05,0.5094339622641509, 0.1792452830188679, 0.0660377358490566, 0.018867924528301886, 0.09433962264150944, 0.1320754716981132,yes
10,76704,19,232,193,12,309,3891,0.07941403238242097,0.0023075719649561953,0.0016817897371714644,2.6074259491030454e-05,0.25, 0.3333333333333333, 0, 0, 0.4166666666666667, 0,yes
31,41202,15,929,759,120,2414,5032,0.4797297297297297,0.0019416533178001068,0.0009222853259550507,7.2811999417504e-05,0.4083333333333333, 0.15, 0.05, 0, 0.15, 0.24166666666666667,yes
15,3610,2,90,17,6,98,3366,0.029114676173499703,0.002770083102493075,0.00110803324099723,0.0,0.3333333333333333, 0.16666666666666666, 0, 0, 0, 0.5,yes
33,59279,12,416,230,156,4924,5397,0.9123587178061886,0.002142411309232612,0.0011302484859731102,1.686938038765836e-05,0.717948717948718, 0.10897435897435898, 0.01282051282051282, 0, 0.15384615384615385, 0.00641025641025641,yes
37,142015,103,2778,1215,347,10073,5460,1.844871794871795,0.002281449142696194,0.0008097736154631553,2.8166038798718444e-05,0.42939481268011526, 0.26512968299711814, 0.0893371757925072, 0, 0.0345821325648415, 0.18155619596541786,yes
48,68976,46,1857,598,659,8080,2554,3.163664839467502,0.0012323126884713524,0.0009568545581071677,0.0,0.4324734446130501, 0.057663125948406675, 0.03945371775417299, 0.009104704097116844, 0.018209408194233688, 0.44309559939301973,yes
4,17757,28,857,714,59,6828,5818,1.1735991749742178,0.00045052655290871206,0.00022526327645435603,5.631581911358901e-05,0.6779661016949152, 0.05084745762711865, 0.01694915254237288, 0, 0, 0.2542372881355932,yes
26,47385,17,624,860,228,5244,3308,1.585247883917775,0.002279202279202279,0.0009707713411417115,0.0,0.3991228070175439, 0.2894736842105263, 0.07894736842105263, 0.008771929824561403, 0.07456140350877193, 0.14912280701754385,yes
28,36621,13,461,340,262,6521,5079,1.2839141563299863,0.0018295513503181235,0.0007918953605854564,2.730673657191229e-05,0.5954198473282443, 0.18702290076335878, 0.007633587786259542, 0.003816793893129771, 0.003816793893129771, 0.20229007633587787,yes
6,2997,3,222,89,1,2087,5535,0.3770551038843722,0.002669336002669336,0.000667334000667334,0.0,1, 0, 0, 0, 0, 0,yes
14,3544,5,21,33,22,1793,2288,0.7836538461538461,0.003386004514672686,0.0002821670428893905,0.0,0.8636363636363636, 0, 0, 0, 0, 0.13636363636363635,yes
13,20565,4,35,133,142,1231,4725,0.26052910052910055,0.001312910284463895,0.0011184050571359104,0.0,0.19718309859154928, 0.3732394366197183, 0.38028169014084506, 0.007042253521126761, 0.028169014084507043, 0.014084507042253521,yes
26,58103,24,2713,618,613,9511,5964,1.5947350771294433,0.0019276113109477995,0.0013424435915529319,0.00013768652221055711,0.14518760195758565, 0.3083197389885807, 0.41435562805872755, 0.0032626427406199023, 0.024469820554649267, 0.10440456769983687,yes
8,41779,3,549,604,247,3082,5343,0.5768294965375257,0.002273869647430527,0.0012925153785394575,2.393546997295292e-05,0.29959514170040485, 0.32388663967611336, 0.24696356275303644, 0.004048582995951417, 0.06072874493927125, 0.06477732793522267,yes
9,9233,9,298,214,17,743,5660,0.13127208480565372,0.0021661431820643342,0.000758150113722517,0.0,0.17647058823529413, 0.17647058823529413, 0.47058823529411764, 0.11764705882352941, 0.058823529411764705, 0,yes
4,839,2,97,91,3,132,4649,0.028393202839320283,0.003575685339690107,0.0,0.0,0.3333333333333333, 0.6666666666666666, 0, 0, 0, 0,yes
21,44057,21,4212,579,432,12590,5966,2.1102916526986255,0.0019066209682910775,0.000907914746805275,0.006128424540935607,0.16435185185185186, 0.41898148148148145, 0.20833333333333334, 0.006944444444444444, 0.037037037037037035, 0.16435185185185186,yes
65,103705,51,7909,1492,165,15671,5968,2.6258378016085793,0.0027674654066824167,0.0010607010269514487,3.857094643459814e-05,0.3333333333333333, 0.38181818181818183, 0.1393939393939394, 0.006060606060606061, 0.07272727272727272, 0.06666666666666667,yes
100,79514,61,9348,1449,89,25738,5957,4.320631190196408,0.002075106270593858,0.0007671605000377292,2.5152803279925547e-05,0.23595505617977527, 0.38202247191011235, 0.0449438202247191, 0, 0.06741573033707865, 0.2696629213483146,yes
23,55276,20,1442,494,250,2563,5738,0.4466713140467062,0.002369925464939576,0.002279470294522035,0.0001447282726680657,0.424, 0.264, 0.06, 0.024, 0.02, 0.208,yes
4,11982,6,1706,365,10,524,5978,0.08765473402475744,0.0023368385912201635,0.000500751126690035,0.0,0.3, 0.7, 0, 0, 0, 0,yes
21,47139,3,1353,647,150,6498,5804,1.1195727084769125,0.005939879929569995,0.0009121958463268207,0.0,0.26, 0.22666666666666666, 0.04, 0, 0.13333333333333333, 0.34,yes
22,27904,18,2256,658,96,2280,5964,0.3822937625754527,0.003619552752293578,0.0012901376146788992,0.0,0.21875, 0.10416666666666667, 0.010416666666666666, 0, 0.020833333333333332, 0.6458333333333334,yes
42,38390,25,3743,594,159,3495,5999,0.5825970995165861,0.0014587132065642095,0.0009116957541026309,0.0,0.49056603773584906, 0.11949685534591195, 0.025157232704402517, 0.031446540880503145, 0.012578616352201259, 0.32075471698113206,yes
35,50406,72,377,537,96,3073,5923,0.5188249198041534,0.001983890806650002,0.0003967781613300004,3.967781613300004e-05,0.3333333333333333, 0.125, 0.03125, 0, 0, 0.5104166666666666,yes
17,25538,8,810,429,90,2936,5964,0.4922870556673374,0.002310282715952698,0.0012921920275667633,0.00031325867334951836,0.2222222222222222, 0.18888888888888888, 0.03333333333333333, 0.044444444444444446, 0.08888888888888889, 0.4222222222222222,yes
12,26158,14,3087,449,151,4699,5986,0.7849983294353492,0.004014068353849683,0.0037082345745087543,0.0,0.4966887417218543, 0.2251655629139073, 0, 0.026490066225165563, 0.152317880794702, 0.09933774834437085,yes
70,91793,76,3833,965,443,9044,5970,1.5149078726968175,0.002799777760831436,0.0007625853823276285,0.0,0.5011286681715575, 0.1489841986455982, 0.045146726862302484, 0.01580135440180587, 0.03160270880361174, 0.25733634311512416,yes
61,26167,16,765,466,283,5715,5371,1.0640476633773972,0.002101884052432453,0.0008407536209729812,3.821607368059006e-05,0.784452296819788, 0.10247349823321555, 0.05653710247349823, 0, 0, 0.05653710247349823,yes
92,60401,44,4483,1878,343,10096,6209,1.6260267353841198,0.002715186834655055,0.0013244813827585635,0.0003311203456896409,0.7026239067055393, 0.14285714285714285, 0.052478134110787174, 0.011661807580174927, 0.023323615160349854, 0.06705539358600583,yes
26,48305,8,3239,450,225,3723,5959,0.6247692565866756,0.0017803540006210538,0.0004554393955077114,2.0701790704895972e-05,0.5866666666666667, 0.13333333333333333, 0.022222222222222223, 0.06222222222222222, 0.013333333333333334, 0.18222222222222223,yes
51,34039,18,630,432,182,4320,5538,0.7800650054171181,0.0021739769088398603,0.0009107200564058874,5.875613267134757e-05,0.8461538461538461, 0.09340659340659341, 0.02197802197802198, 0.027472527472527472, 0.005494505494505495, 0.005494505494505495,yes
41,34181,12,404,315,181,3004,5550,0.5412612612612613,0.0018138732044118077,0.0009069366022059039,5.85120388519938e-05,0.580110497237569, 0.17679558011049723, 0.11049723756906077, 0, 0.027624309392265192, 0.10497237569060773,yes
33,65853,69,13366,1468,189,9648,5991,1.6104156234351528,0.002444839263207447,0.0007896375260048896,4.555601111566671e-05,0.2857142857142857, 0.1693121693121693, 0.26455026455026454, 0.010582010582010581, 0.12169312169312169, 0.14814814814814814,yes
9,2894,7,334,121,13,130,5118,0.025400547088706527,0.002073255010366275,0.0,0.0,0.23076923076923078, 0.3076923076923077, 0.3076923076923077, 0.07692307692307693, 0, 0.07692307692307693,yes
110,65428,50,4110,1014,240,16296,5966,2.7314783774723432,0.002980375374457419,0.000748914837684172,1.5283976279268815e-05,0.275, 0.3, 0.041666666666666664, 0.008333333333333333, 0.175, 0.2,yes
28,55328,70,17852,779,166,5533,6080,0.9100328947368421,0.0020242914979757085,0.00027111046847888955,0.0,0.25903614457831325, 0.060240963855421686, 0.03614457831325301, 0.012048192771084338, 0, 0.6325301204819277,yes
23,51261,19,3087,467,366,4873,5922,0.8228638973319824,0.00226292893232672,0.0015996566590585435,1.950800803729931e-05,0.14754098360655737, 0.34972677595628415, 0.3879781420765027, 0.00546448087431694, 0.00273224043715847, 0.10655737704918032,yes
59,17125,9,148,530,153,8640,5235,1.6504297994269341,0.0020437956204379564,0.0007007299270072992,0.00029197080291970805,0.803921568627451, 0.10457516339869281, 0.006535947712418301, 0, 0.006535947712418301, 0.0784313725490196,yes
56,63498,21,1223,916,277,7259,5437,1.3351112745999631,0.0017323380263945321,0.0007559293206085231,0.0,0.9458483754512635, 0.032490974729241874, 0.0036101083032490976, 0, 0.01444043321299639, 0.0036101083032490976,yes
17,20050,4,126,215,30,2647,5831,0.4539530097753387,0.002394014962593516,0.0014463840399002493,4.987531172069826e-05,0.6333333333333333, 0.06666666666666667, 0, 0, 0, 0.3,yes
4,2443,4,155,216,12,96,4304,0.022304832713754646,0.002046663937781416,0.0,0.0,0, 0.75, 0.08333333333333333, 0, 0, 0.16666666666666666,yes
18,38455,14,1536,445,266,2914,5753,0.5065183382583001,0.002080353660122221,0.000988167988558055,0.00028604862826680534,0.08270676691729323, 0.42857142857142855, 0.424812030075188, 0, 0.011278195488721804, 0.05263157894736842,yes
6,6882,2,31,31,20,1208,5214,0.23168392788645953,0.002034292356873002,0.001888985759953502,0.0,0.3, 0.5, 0.1, 0, 0, 0.1,yes
29,94828,33,1448,649,505,7807,6006,1.2998667998667999,0.0021301725228835364,0.001486902602606825,1.0545408529126418e-05,0.18613861386138614, 0.3108910891089109, 0.3306930693069307, 0.009900990099009901, 0.047524752475247525, 0.11485148514851486,yes
30,50856,23,3950,814,685,7807,5973,1.3070483843964507,0.002418593676262388,0.0021629699543809972,1.966336322164543e-05,0.06423357664233577, 0.4116788321167883, 0.4978102189781022, 0, 0, 0.026277372262773723,yes
24,31460,32,331,392,159,2845,6016,0.472905585106383,0.0014303877940241576,0.0009218054672600127,0.0,0.5849056603773585, 0.10062893081761007, 0.15723270440251572, 0.018867924528301886, 0.03773584905660377, 0.10062893081761007,yes
23,109987,22,2234,619,167,5053,6013,0.8403459171794445,0.0022093520143289663,0.0009273823270022821,0.00022729958995153972,0.2874251497005988, 0.6167664670658682, 0.017964071856287425, 0, 0.0718562874251497, 0.005988023952095809,yes
30,35183,2,334,304,245,3163,5109,0.6191035427676649,0.0026433220589489243,0.0011084898956882586,0.0001136912713526419,0.5265306122448979, 0.24489795918367346, 0.004081632653061225, 0.1836734693877551, 0, 0.04081632653061224,yes
6,6252,1,15,56,42,654,4302,0.15202231520223153,0.001599488163787588,0.0003198976327575176,0.0004798464491362764,0.3333333333333333, 0.5238095238095238, 0.023809523809523808, 0.09523809523809523, 0, 0.023809523809523808,yes
1,3537,3,734,339,15,716,5524,0.12961622013034033,0.0014136273678258412,0.0002827254735651682,0.0,0.8666666666666667, 0, 0, 0, 0, 0.13333333333333333,yes
41,31646,10,1020,264,102,7788,5757,1.3527879103699845,0.002464766479175883,0.001390381090817165,3.159957024584466e-05,0.3627450980392157, 0.3333333333333333, 0.058823529411764705, 0, 0.18627450980392157, 0.058823529411764705,yes
25,46762,16,447,443,211,5597,4402,1.2714675147660155,0.0032932723151276678,0.001112014028484667,0.00021384885163166673,0.5402843601895735, 0.22748815165876776, 0.04265402843601896, 0.02843601895734597, 0.018957345971563982, 0.14218009478672985,yes
11,39312,18,683,348,180,7080,5965,1.1869237217099748,0.0018823768823768823,0.0016025641025641025,0.0,0.6277777777777778, 0.2, 0.08888888888888889, 0.022222222222222223, 0.05, 0.011111111111111112,yes
27,69734,31,3485,1424,248,17604,5991,2.9384076114171256,0.0027102991367195343,0.00047322683339547425,0.0,0.24596774193548387, 0.4475806451612903, 0.004032258064516129, 0.0967741935483871, 0.06048387096774194, 0.14516129032258066,yes
15,74612,13,1083,441,112,6825,5990,1.139398998330551,0.003189835415214711,0.0019299844529030183,0.0,0.41964285714285715, 0.42857142857142855, 0.017857142857142856, 0.05357142857142857, 0.03571428571428571, 0.044642857142857144,yes
18,27113,8,393,532,233,2291,4735,0.48384371700105594,0.0008483015527606683,0.0001844133810349279,0.0,0.0944206008583691, 0.055793991416309016, 0, 0, 0.8240343347639485, 0.02575107296137339,yes
52,49657,7,239,627,146,1724,5526,0.31197973217517194,0.0019131240308516422,0.0009867692369655838,0.00024165777231810218,0.5, 0.2054794520547945, 0.00684931506849315, 0.0684931506849315, 0.07534246575342465, 0.14383561643835616,yes
21,18722,0,46,85,58,1479,5293,0.27942565652748913,0.001816045294306164,0.002243350069437026,0.00016023929067407328,0.7241379310344828, 0.05172413793103448, 0.017241379310344827, 0, 0.13793103448275862, 0.06896551724137931,yes
30,6889,3,225,133,59,2118,5164,0.4101471727343145,0.0015967484395412977,0.00043547684714762664,0.0,0.864406779661017, 0.06779661016949153, 0.01694915254237288, 0, 0, 0.05084745762711865,yes
67,105092,50,3280,1072,220,8419,5978,1.4083305453328872,0.0022551669013816467,0.001122825714611959,3.806188863091387e-05,0.4636363636363636, 0.16818181818181818, 0.19545454545454546, 0.00909090909090909, 0.11818181818181818, 0.045454545454545456,yes
44,28926,7,339,357,148,2839,5632,0.5040838068181818,0.0030768167046947383,0.0008297033810412777,6.914194842010648e-05,0.8851351351351351, 0.060810810810810814, 0.006756756756756757, 0, 0.006756756756756757, 0.04054054054054054,yes
87,56160,18,2573,717,195,8759,5968,1.4676608579088473,0.0026175213675213673,0.00037393162393162396,0.0,0.4461538461538462, 0.4, 0.010256410256410256, 0, 0.015384615384615385, 0.1282051282051282,yes
9,14407,7,112,129,66,904,5403,0.16731445493244493,0.002151731797043104,0.0010411605469563406,0.00034705351565211356,0.18181818181818182, 0.22727272727272727, 0.3333333333333333, 0.045454545454545456, 0.13636363636363635, 0.07575757575757576,yes
98,29055,13,587,550,125,2557,5811,0.4400275339872655,0.0016176217518499398,0.0003785923249010497,3.441748408191361e-05,0.472, 0.232, 0.008, 0, 0.176, 0.112,yes
65,40513,92,1977,805,280,5926,5682,1.0429426258359733,0.0027398612790955987,0.0007898699182978304,2.46834349468072e-05,0.36428571428571427, 0.06428571428571428, 0.0035714285714285713, 0.03571428571428571, 0.0035714285714285713, 0.5285714285714286,yes
65,57160,25,1538,737,325,7282,5982,1.2173186225342694,0.0025542337298810358,0.0005598320503848845,3.4989503149055284e-05,0.7353846153846154, 0.10153846153846154, 0.003076923076923077, 0, 0.003076923076923077, 0.15692307692307692,yes
14,29288,19,9916,1010,100,7023,5967,1.1769733534439417,0.0030729308931985795,0.0006828735318219066,0.0,0.75, 0.03, 0, 0.07, 0.04, 0.11,yes
29,16927,4,217,194,38,1616,5273,0.3064669068841267,0.001772316417557748,0.0006498493531045076,0.0,0.7631578947368421, 0.10526315789473684, 0.02631578947368421, 0, 0.05263157894736842, 0.05263157894736842,yes
37,17019,3,209,215,76,954,5981,0.15950509948169203,0.0015864621893178213,0.0006463364474998531,0.0,0.5657894736842105, 0.11842105263157894, 0.039473684210526314, 0, 0.19736842105263158, 0.07894736842105263,yes
5,7087,2,20,83,52,149,504,0.29563492063492064,0.003386482291519684,0.0004233102864399605,0.00028220685762664035,0.46153846153846156, 0.019230769230769232, 0, 0.019230769230769232, 0, 0.5,yes
58,59348,18,467,757,283,12057,5452,2.2114820249449743,0.0019040237244726023,0.0015333288400620072,0.00020219720967850643,0.8056537102473498, 0.10954063604240283, 0.0035335689045936395, 0, 0.014134275618374558, 0.06713780918727916,yes
37,29392,7,317,312,149,5368,5693,0.9429123484981556,0.0018712574850299401,0.0010887316276537834,0.0,0.8120805369127517, 0.040268456375838924, 0.013422818791946308, 0.006711409395973154, 0.013422818791946308, 0.11409395973154363,yes
6,14328,4,131,181,84,3015,5026,0.5998806207719857,0.0027219430485762143,0.0009073143495254048,0.0,0.5357142857142857, 0.25, 0.05952380952380952, 0, 0.03571428571428571, 0.11904761904761904,yes
8,9522,2,78,72,55,513,4360,0.1176605504587156,0.004305818105440034,0.000945179584120983,0.0,0.9272727272727272, 0, 0.01818181818181818, 0, 0, 0.05454545454545454,yes
11,49568,22,4936,1003,90,4532,5970,0.7591289782244556,0.0023805681084570693,0.00038331181407359586,0.0,0.2222222222222222, 0.5222222222222223, 0.03333333333333333, 0.05555555555555555, 0.05555555555555555, 0.1111111111111111,yes
32,69696,70,782,993,247,5996,5336,1.123688155922039,0.002439164370982553,0.0008178374655647383,2.869605142332415e-05,0.5020242914979757, 0.29959514170040485, 0, 0.020242914979757085, 0.048582995951417005, 0.12955465587044535,yes
18,17353,11,572,272,29,755,5222,0.14458062045193412,0.0013254192358669971,0.0006338961562842159,5.762692329856509e-05,0.3793103448275862, 0.3103448275862069, 0, 0, 0, 0.3103448275862069,yes
7,22040,10,350,603,39,1347,4625,0.29124324324324324,0.0012704174228675136,0.0011796733212341198,0.0,0.6666666666666666, 0.15384615384615385, 0.07692307692307693, 0, 0.05128205128205128, 0.05128205128205128,yes
8,23877,5,746,655,15,577,4077,0.14152563159185677,0.001549608409766721,0.001005151400929765,0.0,0.4, 0.4, 0, 0, 0.13333333333333333, 0.06666666666666667,yes
14,18637,5,204,430,26,817,1739,0.46981023576768255,0.001609701132156463,0.001126790792509524,0.0,0.5769230769230769, 0.2692307692307692, 0, 0, 0.07692307692307693, 0.07692307692307693,yes
20,42765,12,154,529,209,2234,4790,0.4663883089770355,0.0018706886472582718,0.0009587279317198644,2.33836080907284e-05,0.3827751196172249, 0.10047846889952153, 0, 0, 0.06698564593301436, 0.44976076555023925,yes
13,31333,8,907,386,49,776,5088,0.15251572327044025,0.0020106596878690197,0.0006383046628155619,0.0,0.7755102040816326, 0.08163265306122448, 0, 0.061224489795918366, 0.061224489795918366, 0.02040816326530612,yes
25,101858,32,3517,1370,327,10284,5995,1.7154295246038365,0.0017475308763180114,0.0011290227571717488,1.9635178385595633e-05,0.4892966360856269, 0.21406727828746178, 0.01834862385321101, 0.021406727828746176, 0.027522935779816515, 0.22935779816513763,yes
44,105002,35,4526,1269,138,10421,6094,1.7100426649163112,0.001961867393002038,0.0010666463495933411,1.9047256242738232e-05,0.3115942028985507, 0.18840579710144928, 0.014492753623188406, 0, 0.06521739130434782, 0.42028985507246375,yes
14,4771,1,32,33,25,837,4311,0.1941544885177453,0.0020959966464053656,0.0006287989939216097,0.00020959966464053657,0.4, 0.12, 0, 0.36, 0, 0.12,yes
25,67543,46,677,991,233,8801,5663,1.554123256224616,0.002220807485601765,0.0014361221740224746,2.9610766474690198e-05,0.351931330472103, 0.20600858369098712, 0.1888412017167382, 0.017167381974248927, 0.08583690987124463, 0.15021459227467812,yes
62,50223,35,1104,494,176,6114,5925,1.0318987341772152,0.002070764390816956,0.0007765366465563587,3.9822392131095315e-05,0.5454545454545454, 0.125, 0.005681818181818182, 0, 0.011363636363636364, 0.3125,yes
44,17742,12,293,142,32,1753,5571,0.3146652306587686,0.002930898433096607,0.00039454401983992786,0.0,0.28125, 0.125, 0.09375, 0.03125, 0.09375, 0.375,yes
62,108896,47,2416,1154,312,9559,5612,1.7033143264433357,0.001717234792829856,0.0009458565971201881,9.183073758448429e-06,0.5096153846153846, 0.24358974358974358, 0.022435897435897436, 0.01282051282051282, 0.035256410256410256, 0.1762820512820513,yes
