pageid,net_percentage,org_percentage,avg_revs_per_day,num_links_in,num_controversial_words,gov_percentage,num_negative_words,num_images,com_percentage,article_age_in_days,num_revisions,edu_percentage,num_links_out,other_percentage,num_categories,num_positive_words,num_words,num_references,class
12884591, 0, 0.5,0.010438413361169102,181,0, 0.5,0,4,0,3832,40, 0,181, 0,5,3,1074,2,no
324091, 0, 0.1206896551724138,0.12255367661029831,1310,0, 0.034482758620689655,32,6,0.2413793103448276,5263,645, 0.017241379310344827,459, 0.5862068965517241,5,33,22231,58,yes
23823389, 0, 0.4444444444444444,0.014734144778987828,23,0, 0.1111111111111111,0,0,0.2222222222222222,3122,46, 0.2222222222222222,43, 0,11,5,2909,9,no
46007, 0, 0,0.2197348028241777,2410,0, 0,15,76,0.36363636363636365,5807,1276, 0,612, 0.6363636363636364,29,62,36289,22,yes
1814573, 0, 0.2,0.04083814410947188,96,0, 0,2,2,0.13333333333333333,4677,191, 0,95, 0.6666666666666666,11,9,3924,15,no
9282173, 0.009508716323296355, 0.27099841521394613,3.2662512630515326,47630,1, 0.030110935023771792,40,130,0.41362916006339145,5938,19395, 0.030110935023771792,1293, 0.24564183835182252,63,189,95119,631,yes
1477305, 0, 0.1111111111111111,0.03656998738965952,240,0, 0,0,20,0.08333333333333333,4758,174, 0,329, 0.8055555555555556,5,8,4551,36,no
105629, 0.025, 0.275,0.17954667142602176,601,0, 0.375,9,26,0.175,5603,1006, 0.075,251, 0.075,24,34,17170,40,no
20742, 0.026755852842809364, 0.21739130434782608,0.6828566593332205,1330,3, 0.020066889632107024,69,23,0.5785953177257525,5909,4035, 0.033444816053511704,714, 0.12374581939799331,46,222,85432,299,yes
54979575, 0, 0,0.1564245810055866,1,0, 0,0,0,0.6666666666666666,179,28, 0,18, 0.3333333333333333,13,10,1487,6,no
53627366, 0, 0,0.009230769230769232,1,0, 0,0,1,0,325,3, 0,10, 1,4,1,97,1,no
12399349, 0, 0.75,0.008285862247540134,9,0, 0.25,1,4,0,3862,32, 0,46, 0,6,2,1420,8,no
173540, 0, 0.2911392405063291,0.14083227330546974,537,0, 0.012658227848101266,7,7,0.6455696202531646,5503,775, 0,345, 0.05063291139240506,38,60,22121,79,yes
21388838, 0, 0,0.005757575757575757,25,0, 0,0,5,1,3300,19, 0,32, 0,18,1,997,1,no
12549595, 0.1111111111111111, 0.7777777777777778,0.006746237675142709,3,0, 0.1111111111111111,0,2,0,3854,26, 0,26, 0,8,0,193,9,no
20962961, 0, 0.6666666666666666,0.002702702702702703,33,0, 0,0,5,0,3330,9, 0,43, 0.3333333333333333,5,0,333,3,no
42635, 0, 0.032467532467532464,1.567066895368782,757,5, 0.025974025974025976,30,24,0.8441558441558441,5830,9136, 0.012987012987012988,285, 0.08441558441558442,59,38,28368,154,yes
11121, 0, 0.1450381679389313,1.9203067689229742,5063,15, 0.003816793893129771,42,14,0.7938931297709924,5998,11518, 0.003816793893129771,1206, 0.05343511450381679,19,99,49868,262,yes
2858505, 0, 0.49056603773584906,0.21395348837209302,274,12, 0.09433962264150944,3,3,0.2830188679245283,4515,966, 0.018867924528301886,213, 0.11320754716981132,14,28,12866,53,yes
5516509, 0, 0.3333333333333333,0.004450691028343875,12,0, 0,0,6,0,4269,19, 0,32, 0.6666666666666666,8,0,725,3,no
52142737, 0, 0,0.0189873417721519,4,0, 0,0,27,1,474,9, 0,162, 0,4,0,467,1,no
56409155, 0.2222222222222222, 0.3333333333333333,0.13636363636363635,2,0, 0.4444444444444444,0,3,0,22,3, 0,18, 0,4,1,189,9,no
53432738, 0, 0,0.011594202898550725,2,0, 0,0,2,1,345,4, 0,4, 0,10,1,197,1,no
38861535, 0, 0,0.007799442896935933,68,0, 0,0,16,0.6666666666666666,1795,14, 0,210, 0.3333333333333333,5,1,664,3,no
53029, 0.04032258064516129, 0.18548387096774194,1.6700295703600627,2054,3, 0.008064516129032258,48,43,0.4274193548387097,5749,9601, 0.024193548387096774,941, 0.31451612903225806,56,159,92901,124,yes
294545, 0.034482758620689655, 0.4482758620689655,0.17744672826701866,26,0, 0,31,4,0.4482758620689655,5303,941, 0.06896551724137931,93, 0,15,129,22528,29,yes
10635, 0.022727272727272728, 0.4659090909090909,0.5864661654135338,3351,0, 0,39,20,0.3409090909090909,5985,3510, 0.07954545454545454,370, 0.09090909090909091,7,65,24298,88,yes
1520573, 0, 0.625,0.009479671371392459,12,0, 0.0625,3,2,0.1875,4747,45, 0,21, 0.125,9,12,3407,16,no
7762408, 0, 1,0.005578462284744118,70,0, 0,0,1,0,4123,23, 0,59, 0,3,3,1646,1,no
51984057, 0, 0.14285714285714285,0.12601626016260162,43,0, 0,0,3,0.8571428571428571,492,62, 0,212, 0,5,1,1435,7,no
55312032, 0, 0.2,0.10810810810810811,81,1, 0,11,2,0.8,148,16, 0,32, 0,4,26,6597,5,no
18949797, 0.07407407407407407, 0.18518518518518517,0.5346617548559947,935,0, 0,21,4,0.3148148148148148,5972,3193, 0.16666666666666666,242, 0.25925925925925924,10,43,14518,54,yes
159846, 0, 0.03571428571428571,1.027266161068978,5003,4, 0,33,11,0.9464285714285714,5538,5689, 0,740, 0.017857142857142856,20,74,31593,112,yes
41708619, 0, 0,0.0020174848688634837,74,0, 0,1,2,0,1487,3, 0,91, 1,6,0,289,2,no
27992, 0.027548209366391185, 0.1652892561983471,1.5282481139983235,5022,2, 0.02203856749311295,78,48,0.5454545454545454,5965,9116, 0.0743801652892562,1749, 0.1652892561983471,30,172,101960,363,yes
2388291, 0, 0,0.022062035823503714,12,0, 0,0,8,0,4578,101, 0,200, 1,7,2,5692,1,no
336056, 0, 0.4489795918367347,0.1623785020011435,138,1, 0.3469387755102041,24,3,0.16326530612244897,5247,852, 0,113, 0.04081632653061224,7,42,22467,98,yes
252854, 0.037037037037037035, 0.3333333333333333,0.8370398056438049,2091,0, 0.037037037037037035,40,73,0.18518518518518517,5351,4479, 0,876, 0.4074074074074074,24,95,49663,27,yes
27999, 0.02564102564102564, 0.1282051282051282,0.6139124646363787,81,0, 0.1282051282051282,13,13,0.28205128205128205,6009,3689, 0.05128205128205128,299, 0.38461538461538464,7,52,19414,39,yes
39648993, 0, 1,0.015780245470485097,15,0, 0,1,1,0,1711,27, 0,16, 0,6,1,922,5,no
46571150, 0, 0,0.0625,42,0, 0,1,3,0.8947368421052632,1024,64, 0.05263157894736842,48, 0.05263157894736842,5,10,3218,19,no
466454, 0, 0.28448275862068967,0.23583431027745214,294,0, 0.43103448275862066,38,5,0.16379310344827586,5118,1207, 0.05172413793103448,144, 0.06896551724137931,12,63,32436,116,yes
29259689, 0, 0,0.002987303958177745,6,0, 0,0,1,0,2678,8, 0,12, 1,5,1,443,2,no
37556, 0, 0.4014336917562724,1.7510670991975414,794,1, 0.3727598566308244,56,10,0.15412186379928317,5857,10256, 0.014336917562724014,383, 0.05734767025089606,26,89,37784,279,yes
27424788, 0, 0,0.009190526687875575,1,0, 0,0,9,1,2829,26, 0,1, 0,5,1,346,1,no
5792809, 0, 0.10153846153846154,1.221197383867181,1538,2, 0.003076923076923077,32,25,0.7353846153846154,5963,7282, 0.003076923076923077,737, 0.15692307692307692,65,146,57160,325,yes
2989256, 0, 0,0.014006224988883948,3,0, 0,0,2,1,4498,63, 0,14, 0,5,7,2861,2,no
43070186, 0, 0,0.014914243102162566,4,0, 0,1,1,0,1341,20, 0,130, 1,4,2,3450,3,no
6037917, 0.015209125475285171, 0.19771863117870722,3.3819467834287638,18855,0, 0.026615969581749048,62,52,0.49809885931558934,5938,20082, 0.12927756653992395,1280, 0.13307984790874525,26,173,62245,263,yes
3784603, 0, 0.4444444444444444,0.01858988891407844,31,0, 0.1111111111111111,3,1,0.1111111111111111,4411,82, 0,57, 0.3333333333333333,27,4,3579,9,no
6493982, 0, 0.25,0.019509873899595527,11,0, 0,7,0,0.5,4203,82, 0,36, 0.25,3,13,3388,4,no
7689046, 0, 0.08333333333333333,0.018653100775193797,157,0, 0,1,3,0.9166666666666666,4128,77, 0,203, 0,3,2,2207,12,no
53236583, 0.2, 0.2,0.046831955922865015,34,0, 0,12,2,0.4,363,17, 0,49, 0.2,6,9,9170,5,no
29240738, 0, 0.25,0.003732736095558044,2,0, 0,0,7,0,2679,10, 0,50, 0.75,4,2,1024,4,no
51178617, 0, 0.5,0.031578947368421054,76,0, 0,0,3,0.25,570,18, 0,131, 0.25,4,4,1712,4,no
179187, 0, 0.1509433962264151,1.0092879256965945,1600,3, 0.011320754716981131,50,22,0.7735849056603774,5491,5542, 0.03773584905660377,735, 0.026415094339622643,63,110,55260,265,yes
6520541, 0, 1,0.009281294621608758,326,0, 0,0,4,0,4202,39, 0,330, 0,6,0,282,1,no
40730710, 0, 0.5,0.0037641154328732747,4,0, 0,0,4,0,1594,6, 0,13, 0.5,5,0,94,2,no
9946508, 0, 0,0.018509254627313655,79,0, 0,4,0,1,3998,74, 0,135, 0,9,9,2864,2,no
1131183, 0.004273504273504274, 0.4444444444444444,0.9480733566865857,1871,8, 0.029914529914529916,31,62,0.44017094017094016,4853,4601, 0.05128205128205128,940, 0.029914529914529916,16,177,71232,234,yes
125248, 0.014545454545454545, 0.08727272727272728,1.0644494227123902,2825,4, 0.007272727272727273,39,85,0.3418181818181818,5803,6177, 0.01090909090909091,797, 0.5381818181818182,74,98,53043,275,yes
317383, 0, 0.1390728476821192,1.5714285714285714,786,7, 0.006622516556291391,14,12,0.8145695364238411,5271,8283, 0.013245033112582781,521, 0.026490066225165563,47,60,26875,151,yes
48146, 0, 0.15789473684210525,1.0959613393165344,1368,1, 0.3684210526315789,9,17,0.2631578947368421,5794,6350, 0.07017543859649122,544, 0.14035087719298245,12,51,15383,57,yes
615807, 0.052083333333333336, 0.020833333333333332,0.5002972062611453,1038,0, 0.010416666666666666,13,55,0.6458333333333334,5047,2525, 0,1126, 0.2708333333333333,60,53,24305,96,yes
1623, 0.00909090909090909, 0.16818181818181818,1.4128209431112604,3280,4, 0.19545454545454546,118,50,0.4636363636363636,5959,8419, 0.11818181818181818,1072, 0.045454545454545456,67,237,105092,220,yes
557007, 0.008298755186721992, 0.1078838174273859,1.162167487684729,1832,9, 0.004149377593360996,22,39,0.4066390041493776,5075,5898, 0,742, 0.4730290456431535,61,109,54020,241,yes
23795680, 0, 0,0.0019206145966709346,4,0, 0,0,0,1,3124,6, 0,3, 0,6,0,181,1,no
28954658, 0, 0,0.13513513513513514,40,0, 0,1,4,1,2701,365, 0,37, 0,28,2,2233,7,no
54476586, 0, 0.1111111111111111,0.035398230088495575,2,0, 0,0,2,0.7777777777777778,226,8, 0,149, 0.1111111111111111,7,0,507,9,no
4317442, 0, 0,0.007332722273143905,32,0, 0,0,2,0,4364,32, 0,45, 1,11,0,1019,1,no
22112840, 0.015384615384615385, 0.27692307692307694,0.6525869380831213,7682,1, 0.03076923076923077,27,23,0.4307692307692308,5895,3847, 0.06153846153846154,472, 0.18461538461538463,21,99,47163,65,no
13058, 0.014814814814814815, 0.17037037037037037,0.7763422818791946,13369,2, 0.014814814814814815,39,50,0.3851851851851852,5960,4627, 0.037037037037037035,913, 0.37777777777777777,52,145,65143,135,yes
21704, 0, 0.2608695652173913,0.36056808688387637,8109,0, 0.08695652173913043,24,17,0.08695652173913043,5985,2158, 0.043478260869565216,570, 0.5217391304347826,46,62,30131,23,yes
18956166, 0.007692307692307693, 0.4153846153846154,0.8494965553789083,1387,2, 0.1,67,17,0.2846153846153846,5661,4809, 0.12307692307692308,561, 0.06923076923076923,17,115,39785,130,yes
8835, 0.06779661016949153, 0,1.2657118786857624,1113,0, 0,35,5,0.8135593220338984,5935,7512, 0,270, 0.11864406779661017,18,103,47432,59,yes
147301, 0, 0.19900497512437812,1.1627489682397272,1879,16, 0.1691542288557214,41,35,0.5920398009950248,5573,6480, 0.009950248756218905,1205, 0.029850746268656716,44,118,42232,201,yes
1138590, 0, 0.17647058823529413,0.24963924963924963,198,0, 0.029411764705882353,26,21,0.5588235294117647,4851,1211, 0.08823529411764706,224, 0.14705882352941177,15,168,40821,34,no
1149357, 0, 0.1044776119402985,0.24463696369636964,322,1, 0,26,55,0.29850746268656714,4848,1186, 0,497, 0.5970149253731343,28,79,46447,67,yes
18925, 0.01680672268907563, 0.6386554621848739,0.31384048257372654,749,1, 0.01680672268907563,22,18,0.24369747899159663,5968,1873, 0.07563025210084033,371, 0.008403361344537815,11,86,29649,119,yes
132346, 0, 0.14285714285714285,0.006613047363717605,72,0, 0.7142857142857143,1,3,0.14285714285714285,5595,37, 0,92, 0,4,2,2355,7,no
26725671, 0, 0.6666666666666666,0.0065903572667360385,3,0, 0,1,5,0.1111111111111111,2883,19, 0.1111111111111111,30, 0.1111111111111111,6,2,1194,9,no
10978883, 0, 0,0.007349214394323365,126,0, 0,0,2,0.8571428571428571,3946,29, 0,142, 0.14285714285714285,5,0,1021,7,no
30635, 0.03125, 0.2,1.161138238760734,3447,1, 0.0125,114,45,0.55625,5939,6896, 0.025,830, 0.175,35,225,94698,320,yes
30636, 0.005025125628140704, 0.22110552763819097,1.775196389771018,3612,0, 0.04522613065326633,57,37,0.41708542713567837,5983,10621, 0.09547738693467336,608, 0.21608040201005024,48,132,50478,199,yes
39626432, 0.009876543209876543, 0.09135802469135802,5.4039696438995914,878,4, 0.019753086419753086,104,43,0.7234567901234568,1713,9257, 0,580, 0.15555555555555556,42,136,69883,405,yes
20749510, 0, 0,0.0062724014336917565,6,0, 0,0,5,1,3348,21, 0,7, 0,14,0,224,1,no
15195415, 0, 0,0.011117136659436009,40,0, 0,0,0,1,3688,41, 0,71, 0,1,0,248,2,no
52627959, 0, 0.5,0.007042253521126761,2,0, 0,0,2,0,426,3, 0,5, 0.5,4,0,227,2,no
2655329, 0.6, 0,0.020695728753852928,63,0, 0,0,6,0.2,4542,94, 0,16, 0.2,20,1,726,5,no
171306, 0, 0.17647058823529413,0.2698383875068095,264,0, 0,5,1,0.7647058823529411,5507,1486, 0,45, 0.058823529411764705,11,19,5622,17,yes
24157550, 0, 1,0.003556417717426447,2,0, 0,0,0,0,3093,11, 0,11, 0,5,0,215,3,no
32018751, 0, 0,0.011038430089942763,1,0, 0,0,2,0.2,2446,27, 0,5, 0.8,9,3,513,5,no
752553, 0, 0.08695652173913043,0.6904714142427282,180,0, 0.021739130434782608,2,5,0.8695652173913043,4985,3442, 0,124, 0.021739130434782608,29,17,9439,46,yes
22479390, 0, 0.3333333333333333,0.02758834469931804,91,0, 0.1111111111111111,0,1,0.5555555555555556,3226,89, 0,42, 0,14,3,2707,9,no
1351855, 0, 0.1111111111111111,0.0310805173133083,40,0, 0,1,2,0.4444444444444444,4794,149, 0,24, 0.4444444444444444,8,4,3119,9,yes
29812, 0.007194244604316547, 0.06474820143884892,3.8570474281897127,11242,1, 0.014388489208633094,57,39,0.7841726618705036,5988,23096, 0.014388489208633094,1191, 0.11510791366906475,57,237,87656,139,yes
29810, 0.007575757575757576, 0.2727272727272727,2.1552243804420628,43854,5, 0.08838383838383838,42,80,0.4090909090909091,5972,12871, 0.1388888888888889,1678, 0.08333333333333333,35,172,89548,396,yes
67363, 0.01020408163265306, 0.10204081632653061,0.23990885416666666,152,0, 0.05102040816326531,10,13,0.29591836734693877,6144,1474, 0,308, 0.5408163265306123,15,40,15397,98,yes
2495537, 0.014285714285714285, 0.2,0.9401840490797546,838,0, 0.5142857142857142,16,61,0.18571428571428572,4564,4291, 0.08571428571428572,572, 0,10,40,21032,70,yes
13649598, 0, 0.5,0.007399577167019027,95,0, 0,0,4,0,3784,28, 0,114, 0.5,8,0,102,6,no
148898, 0.005988023952095809, 0.17065868263473055,1.1404201831567606,633,6, 0.16167664670658682,33,35,0.47904191616766467,5569,6351, 0.16467065868263472,776, 0.017964071856287425,30,108,51659,334,yes
5530, 0.01282051282051282, 0.38461538461538464,1.2966329966329966,1266,1, 0.05128205128205128,18,4,0.38461538461538464,5940,7702, 0.038461538461538464,416, 0.1282051282051282,18,72,27471,78,yes
11737832, 0.027777777777777776, 0.16666666666666666,0.08867247565351102,27,0, 0,29,3,0.2777777777777778,3902,346, 0,156, 0.5277777777777778,6,48,20105,36,yes
344287, 0.014423076923076924, 0.3269230769230769,0.35912129894937916,376,0, 0.3701923076923077,47,3,0.13942307692307693,5235,1880, 0.014423076923076924,340, 0.1346153846153846,14,61,31410,208,yes
52785376, 0, 0,0.014742014742014743,7,0, 0,0,3,1,407,6, 0,33, 0,7,0,180,1,no
4132250, 0.3333333333333333, 0,0.007077625570776256,75,0, 0,1,4,0.3333333333333333,4380,31, 0,164, 0.3333333333333333,3,4,1644,3,no
36413629, 0, 0,0.00293398533007335,4,0, 0,0,3,0,2045,6, 0,13, 1,10,0,106,1,no
2327581, 0.005813953488372093, 0.3313953488372093,0.5587529976019184,173,10, 0.011627906976744186,61,11,0.5290697674418605,4587,2563, 0.0872093023255814,476, 0.03488372093023256,27,132,62155,172,yes
21826649, 0, 0,0.06206053194741669,15,0, 0,0,2,1,3271,203, 0,30, 0,12,4,3616,11,no
24363933, 0, 0,0.005201560468140442,3,0, 0,0,4,0.3333333333333333,3076,16, 0,8, 0.6666666666666666,9,1,547,3,no
34350737, 0, 0,0.035457809694793535,7,0, 0.08333333333333333,1,6,0.9166666666666666,2228,79, 0,39, 0,7,11,3533,12,no
43731504, 0, 0,0.13539192399049882,3,0, 0.14285714285714285,0,1,0.7142857142857143,1263,171, 0.14285714285714285,13, 0,6,2,1501,7,no
94948, 0, 0.29411764705882354,0.026690391459074734,447,0, 0.5294117647058824,2,14,0,5620,150, 0.058823529411764705,307, 0.11764705882352941,7,7,6344,17,no
38851733, 0, 0,0.010579064587973273,44,0, 0,0,0,0.3333333333333333,1796,19, 0,63, 0.6666666666666666,13,2,996,9,no
52341194, 0, 0,0.008830022075055188,33,0, 0,0,3,1,453,4, 0,49, 0,11,0,757,1,no
8389, 0.012089810017271158, 0.3765112262521589,1.6699697682230434,1523,2, 0.40241796200345425,114,13,0.11917098445595854,5954,9943, 0.012089810017271158,508, 0.07772020725388601,27,95,63100,579,yes
31341, 0.011235955056179775, 0.05337078651685393,2.080426684727396,1430,1, 0.011235955056179775,49,17,0.8230337078651685,5906,12287, 0.025280898876404494,506, 0.07584269662921349,75,129,56930,356,yes
53136711, 0, 0,0.07506702412868632,17,0, 0,1,16,0.6153846153846154,373,28, 0,70, 0.38461538461538464,12,11,5820,13,no
21131695, 0, 0.19661016949152543,0.8361534595409617,1587,7, 0.04406779661016949,109,39,0.6135593220338983,5969,4991, 0.07796610169491526,933, 0.06779661016949153,64,212,93965,295,yes
12803554, 0, 0.16666666666666666,0.011467292155329685,394,0, 0,0,18,0.5,3837,44, 0,483, 0.3333333333333333,19,3,1481,6,no
37512183, 0, 0.5,0.012926577042399173,2,0, 0,0,1,0.5,1934,25, 0,12, 0,8,0,493,2,no
3414021, 0.0025348542458808617, 0.11406844106463879,7.805704697986577,14028,10, 0.12547528517110265,70,76,0.6362484157160964,5960,46522, 0.029150823827629912,1573, 0.09252217997465145,98,191,88649,789,yes
31785492, 0, 0.11428571428571428,0.05224787363304982,42,0, 0.014285714285714285,1,15,0.22857142857142856,2469,129, 0.6428571428571429,197, 0,9,0,326,70,no
31098382, 0, 0,0.02047244094488189,83,0, 0,1,3,1,2540,52, 0,60, 0,10,6,2501,1,no
210728, 0, 0.28888888888888886,0.26632239026189597,619,3, 0.007407407407407408,51,10,0.5555555555555556,5422,1444, 0.1037037037037037,684, 0.044444444444444446,13,193,82350,135,yes
44417797, 0, 0.058823529411764705,0.0782169890664424,5,3, 0.11764705882352941,6,6,0.7058823529411765,1189,93, 0,46, 0.11764705882352941,13,9,7213,17,no
27120543, 0, 0,0.38801261829652994,80,0, 0,22,13,0.797979797979798,2853,1107, 0,240, 0.20202020202020202,35,41,17908,99,no
335195, 0.02056555269922879, 0.09768637532133675,1.456277386168794,979,1, 0.02313624678663239,31,26,0.7917737789203085,5249,7644, 0.04627249357326478,543, 0.02056555269922879,64,129,47921,389,yes
53434450, 0, 0,0.03197674418604651,1,0, 0,0,1,1,344,11, 0,7, 0,3,3,1905,10,no
35751459, 0, 0.3333333333333333,0.011842728564661297,83,0, 0,0,3,0,2111,25, 0,92, 0.6666666666666666,10,0,332,3,no
47626128, 1, 0,0.07836644591611479,38,0, 0,0,0,0,906,71, 0,25, 0,1,0,840,1,no
2279619, 0, 0.02877697841726619,1.6689159773617763,194,0, 0.007194244604316547,12,6,0.9280575539568345,4594,7667, 0,186, 0.03597122302158273,25,121,29878,139,yes
145439, 0.014354066985645933, 0.3923444976076555,0.3669116329091235,2409,38, 0.0430622009569378,112,47,0.31100478468899523,5579,2047, 0.03349282296650718,1451, 0.20574162679425836,16,257,97956,209,yes
16463132, 0.008, 0.368,0.8728930643824261,69,0, 0.144,22,14,0.416,3619,3159, 0.04,490, 0.024,13,107,30645,125,yes
29612, 0, 0,0.19852571620036857,1222,0, 0,5,5,0.5,5969,1185, 0,58, 0.5,7,15,7069,2,yes
50904583, 0, 0.29411764705882354,0.03145695364238411,2,0, 0.29411764705882354,0,2,0.35294117647058826,604,19, 0.058823529411764705,15, 0,6,3,3180,17,no
22518667, 0, 0,0.00930809804529941,5,0, 0,3,4,0,3223,30, 0,46, 1,6,6,3814,5,no
21810762, 0.3333333333333333, 0.3333333333333333,0.007031488841332926,22,0, 0,0,5,0.3333333333333333,3271,23, 0,29, 0,7,0,251,3,no
51623885, 0, 0,0.05009633911368015,2,0, 0,0,11,0.3333333333333333,519,26, 0,20, 0.6666666666666666,10,0,827,3,no
154099, 0, 0.1407766990291262,1.118991899189919,787,1, 0.009708737864077669,35,33,0.42718446601941745,5555,6216, 0.0048543689320388345,321, 0.4174757281553398,44,69,37427,206,yes
189109, 0.09090909090909091, 0.22727272727272727,0.31705979155238617,970,0, 0.18181818181818182,10,19,0.4090909090909091,5469,1734, 0,1155, 0.09090909090909091,23,44,34618,22,yes
22477, 0, 0.2336448598130841,0.3858595964648991,1517,1, 0.037383177570093455,12,37,0.2523364485981308,5997,2314, 0.037383177570093455,441, 0.4392523364485981,39,52,29167,107,yes
20784788, 0, 0.5714285714285714,0.007772795216741405,63,0, 0.14285714285714285,0,3,0.2857142857142857,3345,26, 0,20, 0,9,0,376,7,no
606848, 0, 0.134185303514377,5.430013858641853,28531,7, 0.006389776357827476,67,69,0.3226837060702875,5051,27427, 0.006389776357827476,2338, 0.5303514376996805,26,219,83127,313,yes
28286095, 0, 0.2,0.016721192293711377,13,0, 0,1,4,0.2,2751,46, 0.2,32, 0.4,15,1,2225,10,no
1102521, 0, 0,0.046062101583384744,54,0, 0,3,4,1,4863,224, 0,26, 0,15,35,5548,6,no
44146158, 0.1111111111111111, 0,0.013136288998357963,2,0, 0,0,2,0.8888888888888888,1218,16, 0,113, 0,2,3,1657,9,no
5058690, 0.011160714285714286, 0.10714285714285714,3.142447741065408,6874,1, 0.14732142857142858,87,55,0.5625,5932,18641, 0.03571428571428571,825, 0.13616071428571427,56,121,74749,448,yes
15930508, 0, 0.3333333333333333,0.009325287986834888,514,0, 0,0,7,0,3646,34, 0,531, 0.6666666666666666,5,0,169,3,no
294934, 0.09090909090909091, 0.05303030303030303,0.5897774424745379,465,5, 0.015151515151515152,28,13,0.6363636363636364,5302,3127, 0.015151515151515152,419, 0.1893939393939394,44,103,40570,132,yes
1801949, 0, 0.30303030303030304,0.20132506945928616,14,0, 0.030303030303030304,2,2,0.48484848484848486,4679,942, 0.030303030303030304,45, 0.15151515151515152,13,6,6066,33,yes
348292, 0.038461538461538464, 0.19230769230769232,0.3091778202676864,356,0, 0,9,8,0.5961538461538461,5230,1617, 0,377, 0.17307692307692307,33,69,27649,52,no
348746, 0, 0.37209302325581395,0.3618282654427233,368,1, 0.046511627906976744,1,5,0.3023255813953488,5229,1892, 0.046511627906976744,282, 0.23255813953488372,45,32,15328,43,yes
35075784, 0, 0.05309734513274336,0.320554272517321,105,2, 0.008849557522123894,23,19,0.9292035398230089,2165,694, 0,94, 0.008849557522123894,27,31,20315,113,yes
3162905, 0, 0.11904761904761904,0.8061201697565334,1904,5, 0.004761904761904762,30,52,0.34285714285714286,4477,3609, 0,1013, 0.5333333333333333,56,139,51945,210,yes
32386995, 0.4, 0,0.0236318407960199,107,0, 0,0,2,0.4,2412,57, 0,106, 0.2,24,0,996,5,no
10979, 0.027777777777777776, 0.3819444444444444,1.729851493408977,7716,14, 0.1111111111111111,73,68,0.3402777777777778,5993,10367, 0.04861111111111111,1708, 0.09027777777777778,79,229,93817,144,yes
364813, 0.03428571428571429, 0.11428571428571428,0.8930902111324376,1802,5, 0.017142857142857144,46,68,0.56,5210,4653, 0,1193, 0.2742857142857143,46,147,57308,350,yes
31902, 0.07407407407407407, 0.42592592592592593,0.2215598609041232,650,0, 0,37,9,0.25925925925925924,6039,1338, 0.14814814814814814,609, 0.09259259259259259,35,89,23735,54,yes
51227685, 0, 0.125,0.051418439716312055,1,0, 0,0,2,0.625,564,29, 0,13, 0.25,5,3,2793,8,no
25613, 0.004310344827586207, 0.3103448275862069,2.0800873069173944,3876,2, 0.06896551724137931,93,40,0.2974137931034483,5956,12389, 0.10344827586206896,1447, 0.21551724137931033,25,185,89879,232,yes
25614, 0, 0.4729241877256318,1.2039517749497655,859,0, 0.26353790613718414,122,9,0.10469314079422383,5972,7190, 0.05415162454873646,694, 0.10469314079422383,31,184,84335,277,yes
33622, 0, 0.18,0.47971280681248957,1777,0, 0.08,10,50,0.32,5989,2873, 0.08,598, 0.34,71,35,17417,50,yes
1270655, 0.02631578947368421, 0.02631578947368421,2.0394682176983796,3608,12, 0.008771929824561403,13,13,0.8070175438596491,4814,9818, 0,431, 0.13157894736842105,26,51,24288,114,yes
27237522, 0, 0.5,0.0017574692442882249,21,0, 0,0,2,0.5,2845,5, 0,33, 0,4,0,124,2,no
26494, 0.011811023622047244, 0.531496062992126,2.1006118286879674,223,1, 0.2125984251968504,118,6,0.15354330708661418,5884,12360, 0.06692913385826772,223, 0.023622047244094488,25,208,73550,254,yes
638066, 0, 0.35714285714285715,0.5584905660377358,26,0, 0.14285714285714285,20,4,0.2857142857142857,5035,2812, 0.07142857142857142,55, 0.14285714285714285,13,27,9841,14,yes
17533108, 0, 0,0.0033717336330429896,4,0, 0.3333333333333333,0,2,0,3559,12, 0.6666666666666666,16, 0,7,1,732,3,no
21113, 0.04, 0.1,0.3617433414043584,560,0, 0,5,4,0.76,6195,2241, 0,256, 0.1,25,14,12695,50,yes
13397119, 0, 0.2,0.022631578947368423,17,0, 0,0,5,0.8,3800,86, 0,30, 0,9,0,1863,5,no
14532, 0.021653543307086614, 0.1968503937007874,2.5682545026089882,151796,1, 0.01968503937007874,36,160,0.3346456692913386,5941,15258, 0.03543307086614173,2112, 0.39173228346456695,47,243,100220,508,yes
20121219, 0, 0.6666666666666666,0.0023612750885478157,2,0, 0,0,3,0.3333333333333333,3388,8, 0,31, 0,5,0,413,3,no
21473, 0.005154639175257732, 0.25257731958762886,1.8020066889632107,2086,1, 0.005154639175257732,84,47,0.520618556701031,5980,10776, 0.04639175257731959,667, 0.17010309278350516,80,158,72910,194,yes
42127892, 0, 0.6666666666666666,0.008310249307479225,3,0, 0,0,3,0,1444,12, 0,12, 0.3333333333333333,7,1,262,3,no
17628, 0, 0.21739130434782608,0.9300418410041841,1378,0, 0.08695652173913043,31,23,0.6521739130434783,5975,5557, 0.043478260869565216,610, 0,39,66,32098,46,yes
16118202, 0.007633587786259542, 0.007633587786259542,1.021259842519685,4768,0, 0,34,15,0.9618320610687023,5080,5188, 0,662, 0.022900763358778626,18,155,70446,131,yes
41985046, 0, 0,0.00205620287868403,1,0, 0,0,0,0,1459,3, 0,11, 1,4,0,109,1,no
