pageid,org_percentage,gov_percentage,com_percentage,edu_percentage,other_percentage,net_percentage
65735, 0.25862068965517243, 0,0.29310344827586204, 0.15517241379310345, 0.1896551724137931, 0.10344827586206896
29838, 0.06367041198501873, 0.00749063670411985,0.7865168539325843, 0.00749063670411985, 0.13108614232209737, 0.003745318352059925
656307, 0.010638297872340425, 0,0.9893617021276596, 0, 0, 0
30535, 0.41954022988505746, 0.05172413793103448,0.39080459770114945, 0.06896551724137931, 0.06896551724137931, 0
528543, 0.34375, 0.21875,0.3125, 0.03125, 0.0625, 0.03125
221998, 0.3194444444444444, 0.4583333333333333,0.08333333333333333, 0.041666666666666664, 0.09722222222222222, 0
29922, 0.3285024154589372, 0.10144927536231885,0.4396135265700483, 0.0821256038647343, 0.04830917874396135, 0
58397, 0.3132530120481928, 0.14457831325301204,0.41566265060240964, 0.030120481927710843, 0.06626506024096386, 0.030120481927710843
65192, 0.09467455621301775, 0.005917159763313609,0.40828402366863903, 0.029585798816568046, 0.44970414201183434, 0.011834319526627219
44534, 0.2682926829268293, 0,0.4817073170731707, 0.042682926829268296, 0.20121951219512196, 0.006097560975609756
31516, 0.22340425531914893, 0.06382978723404255,0.3404255319148936, 0.06382978723404255, 0.24468085106382978, 0.06382978723404255
43356, 0.10064935064935066, 0.003246753246753247,0.7564935064935064, 0.006493506493506494, 0.1266233766233766, 0.006493506493506494
18582416, 0.07063197026022305, 0.007434944237918215,0.9144981412639405, 0.0037174721189591076, 0.0037174721189591076, 0
83045, 0.05343511450381679, 0.030534351145038167,0.8854961832061069, 0, 0.015267175572519083, 0.015267175572519083
31535, 0.07894736842105263, 0.07894736842105263,0.7105263157894737, 0.05263157894736842, 0.07017543859649122, 0.008771929824561403
30942, 0.40186915887850466, 0.17757009345794392,0.14953271028037382, 0.07476635514018691, 0.17757009345794392, 0.018691588785046728
31175, 0.49635036496350365, 0,0.24087591240875914, 0, 0.25547445255474455, 0.0072992700729927005
31460, 0.052941176470588235, 0.023529411764705882,0.711764705882353, 0.0058823529411764705, 0.19411764705882353, 0.011764705882352941
3301347, 0.06312292358803986, 0.009966777408637873,0.4318936877076412, 0.013289036544850499, 0.47840531561461797, 0.0033222591362126247
47702, 0.3558282208588957, 0.03067484662576687,0.3067484662576687, 0.07975460122699386, 0.2147239263803681, 0.012269938650306749
216188, 0.3333333333333333, 0.37037037037037035,0.25925925925925924, 0.037037037037037035, 0, 0
71973, 0.23333333333333334, 0.15,0.35, 0.21666666666666667, 0.05, 0
2723695, 0, 0,1, 0, 0, 0
19904525, 0.327217125382263, 0.045871559633027525,0.37920489296636084, 0.0581039755351682, 0.18960244648318042, 0
21694424, 0.39072847682119205, 0.12582781456953643,0.32450331125827814, 0.046357615894039736, 0.10596026490066225, 0.006622516556291391
21694424, 0.39072847682119205, 0.12582781456953643,0.32450331125827814, 0.046357615894039736, 0.10596026490066225, 0.006622516556291391
35152422, 0.046296296296296294, 0.027777777777777776,0.9074074074074074, 0, 0.018518518518518517, 0
157873, 0.22580645161290322, 0.0967741935483871,0.6290322580645161, 0.016129032258064516, 0.03225806451612903, 0
348486, 0.37777777777777777, 0.03333333333333333,0.5555555555555556, 0.011111111111111112, 0.022222222222222223, 0
14594, 0.0967741935483871, 0,0.5806451612903226, 0.08602150537634409, 0.23655913978494625, 0
29920, 0.3269230769230769, 0.019230769230769232,0.15384615384615385, 0.36538461538461536, 0.11538461538461539, 0.019230769230769232
31341, 0.05337078651685393, 0.011235955056179775,0.8230337078651685, 0.025280898876404494, 0.07584269662921349, 0.011235955056179775
1182836, 0.17142857142857143, 0.02857142857142857,0.17142857142857143, 0.02857142857142857, 0.5714285714285714, 0.02857142857142857
30018, 0.16666666666666666, 0,0.4, 0.1, 0.3, 0.03333333333333333
25168720, 0.006711409395973154, 0,0.9463087248322147, 0, 0.013422818791946308, 0.03355704697986577
31429, 0.21818181818181817, 0.05454545454545454,0.45454545454545453, 0.16363636363636364, 0.10909090909090909, 0
9988187, 0.038817005545286505, 0.014787430683918669,0.8040665434380776, 0.0018484288354898336, 0.12014787430683918, 0.02033271719038817
863, 0.21481481481481482, 0.06666666666666667,0.5111111111111111, 0.11851851851851852, 0.05185185185185185, 0.037037037037037035
52780, 0.04504504504504504, 0.0045045045045045045,0.7522522522522522, 0, 0.18018018018018017, 0.018018018018018018
31814, 0.3868312757201646, 0.18106995884773663,0.2674897119341564, 0.024691358024691357, 0.12757201646090535, 0.012345679012345678
32191, 0.2617801047120419, 0.14136125654450263,0.2670157068062827, 0.28272251308900526, 0.04712041884816754, 0
31750, 0.1643835616438356, 0.025440313111545987,0.40313111545988256, 0.019569471624266144, 0.36007827788649704, 0.0273972602739726
31814, 0.3868312757201646, 0.18106995884773663,0.2674897119341564, 0.024691358024691357, 0.12757201646090535, 0.012345679012345678
31769, 0.6231884057971014, 0.007246376811594203,0.16666666666666666, 0.021739130434782608, 0.18115942028985507, 0
3434750, 0.25339366515837103, 0.20361990950226244,0.43891402714932126, 0.057692307692307696, 0.04072398190045249, 0.005656108597285068
32009, 0.31683168316831684, 0.0891089108910891,0.504950495049505, 0.06930693069306931, 0.019801980198019802, 0
446555, 0.375, 0,0.1875, 0, 0.4375, 0
37293, 0.11764705882352941, 0.058823529411764705,0.5294117647058824, 0, 0.058823529411764705, 0.23529411764705882
31902, 0.42592592592592593, 0,0.25925925925925924, 0.14814814814814814, 0.09259259259259259, 0.07407407407407407
31880, 0.391304347826087, 0.07608695652173914,0.20652173913043478, 0.24456521739130435, 0.08152173913043478, 0
16118202, 0.007633587786259542, 0,0.9618320610687023, 0, 0.022900763358778626, 0.007633587786259542
337755, 0.22826086956521738, 0.021739130434782608,0.6086956521739131, 0.021739130434782608, 0.08695652173913043, 0.03260869565217391
243927, 0.14285714285714285, 0,0.6031746031746031, 0.015873015873015872, 0.15873015873015872, 0.07936507936507936
1742315, 0.3994082840236686, 0.40532544378698226,0.1242603550295858, 0.011834319526627219, 0.05621301775147929, 0.0029585798816568047
132472, 0.1951219512195122, 0,0.2682926829268293, 0, 0.5121951219512195, 0.024390243902439025
30972975, 0, 0,0.6666666666666666, 0, 0.3333333333333333, 0
333091, 0.08955223880597014, 0.1417910447761194,0.7014925373134329, 0.007462686567164179, 0.05970149253731343, 0
305561, 0.3258426966292135, 0.011235955056179775,0.2808988764044944, 0, 0.3146067415730337, 0.06741573033707865
928412, 0.07407407407407407, 0,0.8518518518518519, 0.037037037037037035, 0.037037037037037035, 0
32587, 0.30357142857142855, 0.1836734693877551,0.3877551020408163, 0.012755102040816327, 0.10714285714285714, 0.00510204081632653
32591, 0.37398373983739835, 0.1951219512195122,0.2764227642276423, 0.024390243902439025, 0.08130081300813008, 0.04878048780487805
11737832, 0.16666666666666666, 0,0.2777777777777778, 0, 0.5277777777777778, 0.027777777777777776
183050, 0.04477611940298507, 0.029850746268656716,0.8805970149253731, 0, 0.029850746268656716, 0.014925373134328358
19220448, 0.3137254901960784, 0.10644257703081232,0.37815126050420167, 0.07282913165266107, 0.08683473389355742, 0.04201680672268908
32611, 0.21299638989169675, 0.11191335740072202,0.33935018050541516, 0.1552346570397112, 0.16606498194945848, 0.01444043321299639
47150, 0.3103448275862069, 0,0.5517241379310345, 0, 0.10344827586206896, 0.034482758620689655
93767, 0, 0,0.8333333333333334, 0, 0.16666666666666666, 0
239897, 0.015503875968992248, 0.031007751937984496,0.2713178294573643, 0.6666666666666666, 0.007751937984496124, 0.007751937984496124
11015252, 0.38095238095238093, 0.031746031746031744,0.2222222222222222, 0.06349206349206349, 0.30158730158730157, 0
32817, 0.08687943262411348, 0.0070921985815602835,0.48404255319148937, 0.008865248226950355, 0.4024822695035461, 0.010638297872340425
47896187, 0.047619047619047616, 0.042606516290726815,0.6541353383458647, 0.007518796992481203, 0.23809523809523808, 0.010025062656641603
33589, 0.09574468085106383, 0.02304964539007092,0.7570921985815603, 0.040780141843971635, 0.07092198581560284, 0.012411347517730497
32917, 0.2621951219512195, 0.024390243902439025,0.5853658536585366, 0.012195121951219513, 0.11585365853658537, 0
34059, 0.24456521739130435, 0.03804347826086957,0.4891304347826087, 0.03804347826086957, 0.18478260869565216, 0.005434782608695652
1181646, 0.33532934131736525, 0.17365269461077845,0.38922155688622756, 0.05389221556886228, 0.041916167664670656, 0.005988023952095809
13425800, 0.1657142857142857, 0.05142857142857143,0.56, 0.02, 0.19714285714285715, 0.005714285714285714
4091662, 0.31007751937984496, 0.007751937984496124,0.3953488372093023, 0.17054263565891473, 0.08527131782945736, 0.031007751937984496
33622, 0.18, 0.08,0.32, 0.08, 0.34, 0
15380061, 0.44594594594594594, 0,0.24324324324324326, 0.02702702702702703, 0.2702702702702703, 0.013513513513513514
52382, 0.20491803278688525, 0.12295081967213115,0.5737704918032787, 0.040983606557377046, 0.05737704918032787, 0
33422, 0.014018691588785047, 0.004672897196261682,0.7102803738317757, 0, 0.2383177570093458, 0.03271028037383177
231184, 0, 0,1, 0, 0, 0
265307, 0.08571428571428572, 0.14285714285714285,0.2857142857142857, 0.22857142857142856, 0.2, 0.05714285714285714
16597487, 0.0873015873015873, 0.031746031746031744,0.8809523809523809, 0, 0, 0
53976971, 0.10638297872340426, 0,0.8936170212765957, 0, 0, 0
33545, 0.14736842105263157, 0.05263157894736842,0.14736842105263157, 0.021052631578947368, 0.6210526315789474, 0.010526315789473684
376898, 0.10655737704918032, 0.01092896174863388,0.7896174863387978, 0.01366120218579235, 0.06284153005464481, 0.01639344262295082
21208262, 0.3132530120481928, 0.14457831325301204,0.37349397590361444, 0.03614457831325301, 0.0963855421686747, 0.03614457831325301
2495537, 0.2, 0.5142857142857142,0.18571428571428572, 0.08571428571428572, 0, 0.014285714285714285
166202, 0.19245283018867926, 0.1320754716981132,0.22264150943396227, 0.052830188679245285, 0.37358490566037733, 0.026415094339622643
33178, 0.3488372093023256, 0.046511627906976744,0.46511627906976744, 0.06976744186046512, 0.06976744186046512, 0
54985, 0.1206896551724138, 0.008620689655172414,0.7758620689655172, 0.008620689655172414, 0.08620689655172414, 0
154823, 0.3, 0,0.5666666666666667, 0, 0.1, 0.03333333333333333
30780454, 0.34782608695652173, 0,0.5434782608695652, 0.043478260869565216, 0.06521739130434782, 0
11577295, 0.047619047619047616, 0,0.3333333333333333, 0, 0.6190476190476191, 0
32897, 0.6263736263736264, 0.01098901098901099,0.08791208791208792, 0.03296703296703297, 0.1978021978021978, 0.04395604395604396
860924, 0.1956521739130435, 0.02717391304347826,0.32065217391304346, 0.02717391304347826, 0.358695652173913, 0.07065217391304347
2289648, 0.022935779816513763, 0,0.9036697247706422, 0.0045871559633027525, 0.05963302752293578, 0.009174311926605505
33683, 0.11392405063291139, 0.012658227848101266,0.35443037974683544, 0.012658227848101266, 0.5063291139240507, 0
91221, 0.1694915254237288, 0.0847457627118644,0.5084745762711864, 0.05084745762711865, 0.1694915254237288, 0.01694915254237288
11185, 0.4068965517241379, 0.020689655172413793,0.3724137931034483, 0.06896551724137931, 0.11724137931034483, 0.013793103448275862
33183, 0.28846153846153844, 0.10576923076923077,0.23076923076923078, 0.04807692307692308, 0.3173076923076923, 0.009615384615384616
145439, 0.3923444976076555, 0.0430622009569378,0.31100478468899523, 0.03349282296650718, 0.20574162679425836, 0.014354066985645933
37483, 0, 0.3333333333333333,0.3333333333333333, 0, 0.3333333333333333, 0
33523, 0.4144736842105263, 0.10526315789473684,0.29605263157894735, 0.1118421052631579, 0.07236842105263158, 0
33278, 0.20714285714285716, 0.03571428571428571,0.5928571428571429, 0.07857142857142857, 0.06428571428571428, 0.02142857142857143
31582928, 0.1111111111111111, 0,0.8518518518518519, 0.037037037037037035, 0, 0
67173, 0.05405405405405406, 0.043243243243243246,0.8594594594594595, 0.016216216216216217, 0.02702702702702703, 0
4764461, 0.35785953177257523, 0.030100334448160536,0.3076923076923077, 0.06020066889632107, 0.23076923076923078, 0.013377926421404682
32927, 0.5652173913043478, 0.024844720496894408,0.11801242236024845, 0.08074534161490683, 0.2111801242236025, 0
33139, 0.32142857142857145, 0.011904761904761904,0.3869047619047619, 0.08928571428571429, 0.17857142857142858, 0.011904761904761904
25862547, 0.1388888888888889, 0.003968253968253968,0.6150793650793651, 0.011904761904761904, 0.23015873015873015, 0
34289, 0.1676300578034682, 0.04046242774566474,0.49710982658959535, 0.011560693641618497, 0.2543352601156069, 0.028901734104046242
34272, 0.3, 0.07,0.33, 0.04, 0.26, 0
34350, 0.08333333333333333, 0.003968253968253968,0.6746031746031746, 0.015873015873015872, 0.21825396825396826, 0.003968253968253968
3524766, 0.03508771929824561, 0.007797270955165692,0.7387914230019493, 0.007797270955165692, 0.19883040935672514, 0.011695906432748537
301899, 0.416, 0.032,0.408, 0.048, 0.072, 0.024
34244, 0.19148936170212766, 0.06382978723404255,0.23404255319148937, 0.14893617021276595, 0.3617021276595745, 0
171306, 0.17647058823529413, 0,0.7647058823529411, 0, 0.058823529411764705, 0
78747, 0.06467661691542288, 0.004975124378109453,0.6616915422885572, 0, 0.24378109452736318, 0.024875621890547265
766968, 0.09836065573770492, 0.01639344262295082,0.5573770491803278, 0, 0.2786885245901639, 0.04918032786885246
34421, 0.5, 0.25,0.25, 0, 0, 0
34399, 0.25225225225225223, 0.02702702702702703,0.33633633633633636, 0.02702702702702703, 0.3303303303303303, 0.02702702702702703
77880, 0.025423728813559324, 0.00423728813559322,0.6186440677966102, 0, 0.3474576271186441, 0.00423728813559322
14529239, 0.24025974025974026, 0.07792207792207792,0.44805194805194803, 0.025974025974025976, 0.17532467532467533, 0.032467532467532464
20184567, 0.16666666666666666, 0,0, 0, 0.8333333333333334, 0
14526706, 0.05555555555555555, 0,0.5555555555555556, 0, 0.3888888888888889, 0
22351923, 0.125, 0,0.125, 0, 0.75, 0
20228169, 0.08823529411764706, 0,0.47058823529411764, 0, 0.38235294117647056, 0.058823529411764705
36121147, 0.25, 0,0, 0, 0.75, 0
1064917, 0, 0,0, 0, 1, 0
14255377, 0, 0,1, 0, 0, 0
56543038, 0, 0,0.6, 0, 0.4, 0
55135530, 0, 0,1, 0, 0, 0
8571298, 0.5, 0.25,0, 0.25, 0, 0
36700599, 0, 0,1, 0, 0, 0
42720323, 0, 0,0, 0, 1, 0
13698503, 0.3, 0,0.1, 0.1, 0.5, 0
49655256, 0, 0,1, 0, 0, 0
884044, 0, 0,0.5, 0, 0.5, 0
1924418, 0, 0,1, 0, 0, 0
32988926, 0.6666666666666666, 0,0.3333333333333333, 0, 0, 0
3953738, 0, 0,0.6, 0, 0.4, 0
41578796, 0, 0,1, 0, 0, 0
4371925, 0.17647058823529413, 0,0.23529411764705882, 0, 0.5882352941176471, 0
4852233, 0.25, 0,0.625, 0, 0.125, 0
18406401, 0.03225806451612903, 0,0.7741935483870968, 0, 0, 0.1935483870967742
1360222, 0, 0,0.45161290322580644, 0, 0.5483870967741935, 0
3392292, 0.7142857142857143, 0.14285714285714285,0.07142857142857142, 0.07142857142857142, 0, 0
25717487, 0.6666666666666666, 0,0.3333333333333333, 0, 0, 0
774588, 0.4, 0,0.4, 0, 0.2, 0
6459614, 0.5, 0,0.5, 0, 0, 0
467803, 0, 0.5714285714285714,0.2857142857142857, 0, 0.14285714285714285, 0
44595957, 0, 0,1, 0, 0, 0
44319369, 0, 0,0.6666666666666666, 0, 0.3333333333333333, 0
4614422, 1, 0,0, 0, 0, 0
53281811, 0, 0,0, 0, 1, 0
16759271, 0.3333333333333333, 0,0.3333333333333333, 0, 0, 0.3333333333333333
46470319, 0, 0,1, 0, 0, 0
18522414, 0.5, 0,0.5, 0, 0, 0
44282786, 0.2857142857142857, 0,0, 0, 0.7142857142857143, 0
15219666, 0, 0,0, 0, 1, 0
15887917, 0.5, 0,0, 0, 0.5, 0
49133251, 0, 0,1, 0, 0, 0
51358865, 0.25, 0.5,0, 0, 0, 0.25
34518150, 0.75, 0.125,0, 0, 0.125, 0
2865660, 0.5833333333333334, 0,0.08333333333333333, 0, 0.3333333333333333, 0
6027422, 0.1111111111111111, 0,0.2222222222222222, 0.6666666666666666, 0, 0
24234930, 0, 0,1, 0, 0, 0
24001332, 0.2, 0,0.8, 0, 0, 0
9380457, 0, 0,0.6666666666666666, 0.3333333333333333, 0, 0
40304660, 0, 0,0.8571428571428571, 0, 0.14285714285714285, 0
41174687, 0.4, 0,0.2, 0, 0.4, 0
10769845, 0, 0,1, 0, 0, 0
6337740, 0, 0,0.4, 0, 0.6, 0
7545924, 0.3076923076923077, 0,0.6923076923076923, 0, 0, 0
48806304, 0.5, 0,0, 0, 0.5, 0
40849708, 0, 0,0.3333333333333333, 0, 0.6666666666666666, 0
30577785, 0.3333333333333333, 0,0, 0, 0.6666666666666666, 0
2550711, 0.18518518518518517, 0.037037037037037035,0.3333333333333333, 0, 0.4444444444444444, 0
46496429, 0, 0,0, 0, 1, 0
42579750, 1, 0,0, 0, 0, 0
7543675, 0.15384615384615385, 0,0, 0, 0.8461538461538461, 0
23380995, 0, 0,1, 0, 0, 0
8839080, 0.46153846153846156, 0.07692307692307693,0.07692307692307693, 0.07692307692307693, 0.3076923076923077, 0
13492165, 0.3333333333333333, 0,0, 0, 0.6666666666666666, 0
52045918, 0, 0,0.4, 0, 0.6, 0
5744906, 0, 0,0.6666666666666666, 0, 0.3333333333333333, 0
19555532, 0, 0,1, 0, 0, 0
6734490, 0.3333333333333333, 0,0.6666666666666666, 0, 0, 0
26951433, 0, 0,0, 0, 1, 0
14368996, 1, 0,0, 0, 0, 0
48958475, 0, 0,1, 0, 0, 0
13437247, 0.3333333333333333, 0,0, 0, 0.6666666666666666, 0
36806948, 0.5, 0,0.5, 0, 0, 0
43649260, 0, 0,0.5, 0, 0.5, 0
13017065, 0.5, 0,0, 0, 0.5, 0
18505633, 0, 0,0.9166666666666666, 0, 0, 0.08333333333333333
54739124, 1, 0,0, 0, 0, 0
8493516, 0.5555555555555556, 0.1111111111111111,0, 0.1111111111111111, 0.2222222222222222, 0
11717251, 0, 0,0.6666666666666666, 0, 0.3333333333333333, 0
18816116, 0.5, 0,0, 0, 0.5, 0
23589837, 1, 0,0, 0, 0, 0
3334427, 0.4, 0.6,0, 0, 0, 0
3397169, 0.1875, 0.020833333333333332,0.5, 0.041666666666666664, 0.25, 0
19194236, 0.26666666666666666, 0,0.6666666666666666, 0, 0.06666666666666667, 0
204283, 0.13793103448275862, 0.034482758620689655,0.20689655172413793, 0.06896551724137931, 0.5517241379310345, 0
3888092, 0.5555555555555556, 0.05555555555555555,0, 0.1111111111111111, 0.2777777777777778, 0
33031496, 0.2608695652173913, 0.13043478260869565,0.5217391304347826, 0, 0.043478260869565216, 0.043478260869565216
2412780, 0.21428571428571427, 0.07142857142857142,0.4642857142857143, 0.17857142857142858, 0.03571428571428571, 0.03571428571428571
27586261, 0.1282051282051282, 0.20512820512820512,0.6153846153846154, 0, 0.05128205128205128, 0
25012037, 0.08, 0,0, 0, 0.92, 0
2892481, 0, 0,0.8888888888888888, 0, 0, 0.1111111111111111
5789543, 0, 0,1, 0, 0, 0
36246766, 0.019230769230769232, 0,0.5576923076923077, 0, 0.4230769230769231, 0
13514560, 0.16, 0,0.72, 0, 0.12, 0
26848243, 0, 0,0.9333333333333333, 0.06666666666666667, 0, 0
30414731, 0.6, 0,0.05, 0, 0.15, 0.2
2083285, 0, 0,1, 0, 0, 0
9286738, 0.075, 0,0.4, 0, 0.475, 0.05
1602349, 0.07692307692307693, 0,0.038461538461538464, 0, 0.8846153846153846, 0
1816178, 0.6296296296296297, 0.037037037037037035,0.1111111111111111, 0.037037037037037035, 0.18518518518518517, 0
100385, 0.18181818181818182, 0.045454545454545456,0.36363636363636365, 0.09090909090909091, 0.3181818181818182, 0
1911160, 0.3870967741935484, 0.2903225806451613,0.0967741935483871, 0.14516129032258066, 0.08064516129032258, 0
39066698, 0, 0,0.9824561403508771, 0, 0, 0.017543859649122806
33831345, 0.4, 0,0.2, 0, 0.4, 0
191273, 0, 0,0, 0, 1, 0
1131625, 0.25, 0.0625,0.3125, 0.0625, 0.3125, 0
46241959, 1, 0,0, 0, 0, 0
2871603, 0.11320754716981132, 0.018867924528301886,0.5283018867924528, 0, 0.32075471698113206, 0.018867924528301886
578712, 0, 0,0.6714285714285714, 0, 0.32857142857142857, 0
154245, 0.6, 0,0.3, 0.1, 0, 0
4871845, 0.18181818181818182, 0.09090909090909091,0.5454545454545454, 0, 0.18181818181818182, 0
187337, 0.15384615384615385, 0,0.38461538461538464, 0.07692307692307693, 0.23076923076923078, 0.15384615384615385
35337618, 0.17647058823529413, 0.47058823529411764,0.29411764705882354, 0, 0.058823529411764705, 0
29617833, 0.8888888888888888, 0,0.1111111111111111, 0, 0, 0
30597047, 0.23809523809523808, 0,0.2857142857142857, 0, 0.47619047619047616, 0
241267, 0.08695652173913043, 0.34782608695652173,0.13043478260869565, 0.08695652173913043, 0.34782608695652173, 0
40417489, 0.06666666666666667, 0,0.6666666666666666, 0, 0.2222222222222222, 0.044444444444444446
40508, 0.15384615384615385, 0.38461538461538464,0.3076923076923077, 0.15384615384615385, 0, 0
2395833, 0.09375, 0.03125,0.4375, 0, 0.40625, 0.03125
501798, 0, 0,0.6842105263157895, 0, 0.3157894736842105, 0
1340309, 0.4117647058823529, 0.058823529411764705,0.17647058823529413, 0.058823529411764705, 0.29411764705882354, 0
2089, 0.45, 0.35,0.15, 0, 0.05, 0
134583, 0.13333333333333333, 0.6,0.26666666666666666, 0, 0, 0
290189, 0.5555555555555556, 0.16666666666666666,0, 0.05555555555555555, 0.2222222222222222, 0
44785986, 0.0018656716417910447, 0,0.960820895522388, 0, 0.033582089552238806, 0.0037313432835820895
44994160, 0.025, 0,0, 0.975, 0, 0
7776179, 0.6666666666666666, 0,0.1111111111111111, 0.2222222222222222, 0, 0
30806858, 0, 0,0, 0, 1, 0
1193095, 0.14814814814814814, 0.2222222222222222,0.6296296296296297, 0, 0, 0
48994238, 0, 0,0.8333333333333334, 0, 0.16666666666666666, 0
32560864, 0, 0,0.6, 0, 0.3, 0.1
25977139, 0, 0,1, 0, 0, 0
2527229, 0.4032258064516129, 0.12903225806451613,0.016129032258064516, 0.27419354838709675, 0.14516129032258066, 0.03225806451612903
161091, 0.10144927536231885, 0.014492753623188406,0.7681159420289855, 0.043478260869565216, 0.07246376811594203, 0
591604, 0.13157894736842105, 0.07894736842105263,0.47368421052631576, 0.3157894736842105, 0, 0
10072598, 0.5074626865671642, 0.04477611940298507,0.07462686567164178, 0.22388059701492538, 0.14925373134328357, 0
4532448, 0.09090909090909091, 0,0.8636363636363636, 0, 0, 0.045454545454545456
33775893, 1, 0,0, 0, 0, 0
2293506, 0.11864406779661017, 0.01694915254237288,0.4915254237288136, 0, 0.3389830508474576, 0.03389830508474576
15037096, 0.23529411764705882, 0,0.6470588235294118, 0, 0.11764705882352941, 0
49438681, 0.09090909090909091, 0,0.18181818181818182, 0, 0.7272727272727273, 0
572939, 0, 0,1, 0, 0, 0
1251648, 0, 0,0.6, 0, 0.4, 0
33548913, 0.5, 0.08333333333333333,0.16666666666666666, 0.16666666666666666, 0.08333333333333333, 0
13497621, 0.25, 0.3333333333333333,0.3333333333333333, 0, 0.08333333333333333, 0
3018837, 0.13333333333333333, 0,0.13333333333333333, 0, 0.7333333333333333, 0
2692172, 0, 0,0.4642857142857143, 0, 0.5357142857142857, 0
1108893, 0, 0,1, 0, 0, 0
59806, 0.4, 0,0.6, 0, 0, 0
3655443, 0.03571428571428571, 0,0.03571428571428571, 0, 0.9285714285714286, 0
35643332, 0, 0,0.9375, 0, 0.0625, 0
6181660, 0.16666666666666666, 0,0.3333333333333333, 0, 0.5, 0
25645497, 0.05405405405405406, 0,0.16216216216216217, 0, 0.7837837837837838, 0
105697, 0.2222222222222222, 0.3888888888888889,0.16666666666666666, 0.05555555555555555, 0.16666666666666666, 0
232863, 0.3684210526315789, 0,0.5789473684210527, 0, 0, 0.05263157894736842
37280522, 0.11627906976744186, 0.023255813953488372,0.7441860465116279, 0, 0.09302325581395349, 0.023255813953488372
23468778, 0.3125, 0.03125,0.28125, 0.15625, 0.1875, 0.03125
22944399, 0.2, 0,0.4666666666666667, 0.06666666666666667, 0.26666666666666666, 0
12573166, 0.2631578947368421, 0.13157894736842105,0.3684210526315789, 0.05263157894736842, 0.13157894736842105, 0.05263157894736842
22117825, 1, 0,0, 0, 0, 0
827225, 0.05357142857142857, 0.017857142857142856,0.8214285714285714, 0, 0.10714285714285714, 0
44509739, 0.047619047619047616, 0.3333333333333333,0.6190476190476191, 0, 0, 0
20379729, 0.75, 0,0, 0, 0, 0.25
50547541, 0.10714285714285714, 0,0.8571428571428571, 0, 0, 0.03571428571428571
654162, 0, 0,1, 0, 0, 0
745853, 0.5714285714285714, 0.14285714285714285,0, 0, 0.14285714285714285, 0.14285714285714285
40538740, 0.38461538461538464, 0,0.6153846153846154, 0, 0, 0
3362317, 0.25, 0.05,0.25, 0.05, 0.4, 0
2088125, 0, 0,0.9487179487179487, 0, 0.05128205128205128, 0
20647396, 0.0975609756097561, 0.14634146341463414,0.6585365853658537, 0, 0.04878048780487805, 0.04878048780487805
2505145, 0.2, 0,0.6, 0, 0.2, 0
24526226, 0.06896551724137931, 0,0.8620689655172413, 0, 0.034482758620689655, 0.034482758620689655
183610, 0, 0,0.6666666666666666, 0, 0.3333333333333333, 0
122822, 0.2777777777777778, 0.3888888888888889,0.3333333333333333, 0, 0, 0
37910618, 0.6666666666666666, 0,0.3333333333333333, 0, 0, 0
628811, 0.35294117647058826, 0.3235294117647059,0.058823529411764705, 0.029411764705882353, 0.17647058823529413, 0.058823529411764705
933137, 0.25, 0,0.5, 0, 0.25, 0
9882330, 0.18181818181818182, 0.45454545454545453,0.36363636363636365, 0, 0, 0
2048467, 0.1875, 0.03125,0.6875, 0, 0.09375, 0
44527235, 0.020833333333333332, 0,0.4166666666666667, 0, 0.5625, 0
4342107, 0.17391304347826086, 0.043478260869565216,0.30434782608695654, 0, 0.4782608695652174, 0
6262423, 0, 0,0.375, 0, 0.625, 0
5289760, 0.3888888888888889, 0.05555555555555555,0.1111111111111111, 0.05555555555555555, 0.3888888888888889, 0
149369, 0.15789473684210525, 0.22807017543859648,0.43859649122807015, 0.08771929824561403, 0.08771929824561403, 0
5063128, 0.6666666666666666, 0,0.25, 0, 0.08333333333333333, 0
5995136, 0.0967741935483871, 0.06451612903225806,0.5806451612903226, 0, 0.25806451612903225, 0
805891, 0.0967741935483871, 0,0.7096774193548387, 0, 0.1935483870967742, 0
25389526, 0.022727272727272728, 0,0.5909090909090909, 0, 0.3181818181818182, 0.06818181818181818
34780788, 0, 0,0.6666666666666666, 0, 0.16666666666666666, 0.16666666666666666
1915347, 0.16666666666666666, 0,0.5, 0.16666666666666666, 0, 0.16666666666666666
959907, 0.2, 0,0.6, 0, 0.2, 0
376818, 0, 0,0.01818181818181818, 0, 0.9818181818181818, 0
42678054, 0, 0,0.9534883720930233, 0, 0.046511627906976744, 0
1339238, 0.6666666666666666, 0,0.3333333333333333, 0, 0, 0
4018311, 1, 0,0, 0, 0, 0
7026804, 0.5, 0.25,0.25, 0, 0, 0
26874, 0.18518518518518517, 0.1111111111111111,0.3333333333333333, 0.18518518518518517, 0.18518518518518517, 0
22663901, 0, 0,0.5, 0, 0.5, 0
890687, 0.26666666666666666, 0.06666666666666667,0.06666666666666667, 0.06666666666666667, 0.5333333333333333, 0
17343590, 0.11428571428571428, 0.02857142857142857,0.3142857142857143, 0.05714285714285714, 0.4857142857142857, 0
3234715, 0, 0,1, 0, 0, 0
47524633, 0.3157894736842105, 0,0.5263157894736842, 0, 0.15789473684210525, 0
35824191, 0, 0,0.4, 0.2, 0.4, 0
3816801, 0.08823529411764706, 0.029411764705882353,0.6764705882352942, 0, 0.20588235294117646, 0
